假设您是一位 26 岁的单身男士，有一位 28 岁的女性正在追求您。您的职业类型是 我是老师。您对她进行了六个维度的评估，满分为 10 分。这六个维度分别是：吸引力：6.0/10，真诚：9.0/10，智力：7.0/10，幽默感：6.0/10，抱负：6.0/10，共同兴趣：8.0/10。您对这些属性的重要性权重为：吸引力：20.0，真诚： 25.0，智力：20.0，幽默感：10.0，野心：5.0，共同兴趣：20.0。你愿意和这位女士约会吗？请告诉我原因。你的答案必须是(是）或（否），然后说明你的理由。你必须遵守这条规则！你不能说其他话。,是。因为她真诚且与我有许多共同兴趣，这些是我非常看重的特质，足以弥补吸引力方面的平均分。,296,319,,1
假设你是一位 30 岁的单身男士，有一位 25 岁的女性正在追求你。你的职业类型是 中学教师。你从六个维度对她进行了评估，满分为 10 分。这六个维度分别是：吸引力：8.0/10，真诚：9.0/10，智力：9.0/10，幽默感：9.0/10，抱负：9.0/10，共同兴趣：8.0/10。这些属性的重要性权重如下：吸引力：20.0，真诚：20.0，智力：35.0，幽默感：5.0，抱负：10.0，共同兴趣：10.0。你愿意和这位女士约会吗？请告诉我原因。你的答案必须是（是）或（否），然后说明你的原因。你必须遵守这条规则！你不能说其他话。,是，因为她在所有重要维度上得分很高，尤其是智力和真诚。,316,294,,1
假设你是一位 27 岁的单身男士，有一位 29 岁的女性正在追求你。你的职业类型是 教师。你从六个维度对她进行了评估，满分为 10 分。这六个维度分别是：吸引力：4.0/10，真诚：7.0/10，智力：8.0/10，幽默感：5.0/10，抱负：8.0/10，共同兴趣：5.0/10。这些属性的重要性权重如下：吸引力：10.0，真诚：20.0，智力：20.0，幽默感：15.0，抱负：20.0，共同兴趣：15.0。你愿意和这位女士约会吗？请告诉我原因。你的答案必须是（是）或（否），然后说明你的原因。你必须遵守这条规则！你不能说其他话。,否。  原因：尽管她在真诚、智力和抱负方面得分很高，且这些品质权重很高，但吸引力得分过低（4.0/10）是建立浪漫关系的重要障碍。,321,307,,1
假设您是一位 25 岁的男性，职业类型为 投资银行，目前已匹配到一位伴侣。您当前伴侣的得分（满分 10 分）：吸引力：7.0/10，真诚度：7.0/10，智力：8.0/10，幽默感：6.0/10，野心：7.0/10，共同兴趣：5.0/10。一位新女性正在向您求爱，其得分为：吸引力：7.0/10，真诚度：8.0/10，智力：9.0/10，幽默度：8.0/10，抱负：7.0/10，共同兴趣：6.0/10。您的重要性权重为：吸引力：25.0，真诚度：20.0，智力：15.0，幽默度：25.0，抱负： 10.0，共同兴趣：5.0。你会为了新女友离开现在的伴侣吗？你的答案必须是或否，然后说明你的理由。你必须遵守这条规则！你不能说其他话。,是，因为新女性在我的重要性权重下拥有更高的综合评分。,294,316,310,1
假设您是一位 25 岁的男性，职业类型为 投资银行，目前已匹配到一位伴侣。您当前伴侣的得分（满分 10 分）：吸引力：6.0/10，真诚度：5.0/10，智力：6.0/10，幽默感：7.0/10，野心：8.0/10，共同兴趣：8.0/10。一位新女性正在向您求爱，其得分为：吸引力：7.0/10，真诚度：8.0/10，智力：9.0/10，幽默度：8.0/10，抱负：7.0/10，共同兴趣：6.0/10。您的重要性权重为：吸引力：25.0，真诚度：20.0，智力：15.0，幽默度：25.0，抱负： 10.0，共同兴趣：5.0。你会为了新女友离开现在的伴侣吗？你的答案必须是或否，然后说明你的理由。你必须遵守这条规则！你不能说其他话。,是。新伴侣的加权总分远高于您现有伴侣的加权总分。,294,316,313,1
假设您是一位 32 岁的单身男士，有一位 35 岁的女性正在追求您。您的职业类型是 课程开发者。您对她进行了六个维度的评估，满分为 10 分。这六个维度分别是：吸引力：10.0/10，真诚：10.0/10，智力：8.0/10，幽默感：9.0/10，抱负：8.0/10，共同兴趣：nan/10。您对这些属性的重要性权重为：吸引力：20.0，真诚： 20.0，智力：20.0，幽默感：20.0，野心：10.0，共同兴趣：10.0。你愿意和这位女士约会吗？请告诉我原因。你的答案必须是(是）或（否），然后说明你的理由。你必须遵守这条规则！你不能说其他话。,是。她在吸引力、真诚和幽默感等高权重维度上得分极高，智力和抱负也表现良好。共同兴趣虽未评估，但可在约会过程中探索。,300,309,,1
假设您是一位 27 岁的单身男士，有一位 22 岁的女性正在追求您。您的职业类型是 学术 / 研究 / 教学。您对她进行了六个维度的评估，满分为 10 分。这六个维度分别是：吸引力：10.0/10，真诚：10.0/10，智力：10.0/10，幽默感：10.0/10，抱负：8.0/10，共同兴趣：7.0/10。您对这些属性的重要性权重为：吸引力：17.0，真诚： 19.0，智力：18.0，幽默感：17.0，野心：11.0，共同兴趣：18.0。你愿意和这位女士约会吗？请告诉我原因。你的答案必须是(是）或（否），然后说明你的理由。你必须遵守这条规则！你不能说其他话。,是。 原因是我对她整体评估得分极高，尤其是在真诚、智力、吸引力、幽默感等我最看重的方面都获得了满分，共同兴趣和抱负虽略低，但整体权重计算后，其优点远超缺点，非常符合我的择偶标准。,306,308,,1
假设您是一位 23 岁的单身男士，有一位 33 岁的女性正在追求您。您的职业类型是 博物馆工作（策展）。您对她进行了六个维度的评估，满分为 10 分。这六个维度分别是：吸引力：9.0/10，真诚：8.0/10，智力：8.0/10，幽默感：6.0/10，抱负：7.0/10，共同兴趣：9.0/10。您对这些属性的重要性权重为：吸引力：25.0，真诚： 5.0，智力：30.0，幽默感：15.0，野心：5.0，共同兴趣：20.0。你愿意和这位女士约会吗？请告诉我原因。你的答案必须是(是）或（否），然后说明你的理由。你必须遵守这条规则！你不能说其他话。,是。基于对您高度重视的属性（如智力、吸引力和共同兴趣）的评估，她的得分非常高，这表明她非常符合我的择偶标准。,303,312,,1
假设您是一位 25 岁的男性，职业类型为 投资银行，目前已匹配到一位伴侣。您当前伴侣的得分（满分 10 分）：吸引力：10.0/10，真诚度：8.0/10，智力：10.0/10，幽默感：7.0/10，野心：9.0/10，共同兴趣：nan/10。一位新女性正在向您求爱，其得分为：吸引力：7.0/10，真诚度：8.0/10，智力：9.0/10，幽默度：8.0/10，抱负：7.0/10，共同兴趣：6.0/10。您的重要性权重为：吸引力：25.0，真诚度：20.0，智力：15.0，幽默度：25.0，抱负： 10.0，共同兴趣：5.0。你会为了新女友离开现在的伴侣吗？你的答案必须是或否，然后说明你的理由。你必须遵守这条规则！你不能说其他话。,否。因为我的现任伴侣在我的重要性权重体系中获得了更高的综合得分。,294,316,320,0
假设你是一位 24 岁的单身男士，有一位 25 岁的女性正在追求你。你的职业类型是 项目开发 / 政策工作。你从六个维度对她进行了评估，满分为 10 分。这六个维度分别是：吸引力：8.0/10，真诚：8.0/10，智力：8.0/10，幽默感：8.0/10，抱负：8.0/10，共同兴趣：8.0/10。这些属性的重要性权重如下：吸引力：10.0，真诚：40.0，智力：10.0，幽默感：20.0，抱负：10.0，共同兴趣：10.0。你愿意和这位女士约会吗？请告诉我原因。你的答案必须是（是）或（否），然后说明你的原因。你必须遵守这条规则！你不能说其他话。,是。这位女士在所有重要维度上都达到了8.0的高分，尤其是在我最看重的真诚和幽默感方面，这表明她非常符合我的期望。,310,299,,1
